taxonKey	scientificName	rank	taxonomicStatus	includes
5363819	Photinia villosa DC.	SPECIES	ACCEPTED	5363819: Photinia villosa DC.
5365305	Potentilla norvegica L.	SPECIES	ACCEPTED	5365305: Potentilla norvegica L. | 8042863: Potentilla norvegica var. norvegica | 5365321: Potentilla norvegica subsp. monspeliensis (L.) Aschers. & Graebn.
5365705	Potentilla intermedia L.	SPECIES	ACCEPTED	5365705: Potentilla intermedia L.
5365888	Potentilla inclinata Vill.	SPECIES	ACCEPTED	5365888: Potentilla inclinata Vill.
5366327	Potentilla montana Brot.	SPECIES	ACCEPTED	5366327: Potentilla montana Brot.
5367186	Potentilla rivalis Torr.	SPECIES	ACCEPTED	5367186: Potentilla rivalis Torr.
5367214	Potentilla nepalensis Hook.	SPECIES	ACCEPTED	5367214: Potentilla nepalensis Hook.
5369784	Geum macrophyllum Willd.	SPECIES	ACCEPTED	5369784: Geum macrophyllum Willd.
5370006	Geum ternatum (Stephan) Smedmark	SPECIES	ACCEPTED	2986317: Waldsteinia ternata (Stephan) Fritsch
5370380	Dasiphora fruticosa Rydb.	SPECIES	ACCEPTED	7740434: Potentilla fruticosa L. | 5367046: Potentilla davurica Nestl. | 5366082: Potentilla davurica var. mandshurica (Maxim.) Th.Wolf
5371450	Kerria japonica (L.) DC.	SPECIES	ACCEPTED	5371450: Kerria japonica (L.) DC.
5371605	Tolmiea menziesii Torr. & A.Gray	SPECIES	ACCEPTED	5371605: Tolmiea menziesii Torr. & A.Gray
5371610	Tiarella cordifolia L.	SPECIES	ACCEPTED	5371610: Tiarella cordifolia L.
5371702	Nigella damascena L.	SPECIES	ACCEPTED	5371702: Nigella damascena L.
5371709	Adonis annua L.	SPECIES	ACCEPTED	5371709: Adonis annua L.
5371746	Anthriscus cerefolium Hoffm.	SPECIES	ACCEPTED	7851664: Cerefolium cerefolium (L.) Schinz & Thell. | 5371746: Anthriscus cerefolium Hoffm.
5371772	Levisticum officinale W.D.J.Koch	SPECIES	ACCEPTED	5371772: Levisticum officinale W.D.J.Koch
5371808	Angelica archangelica L.	SPECIES	ACCEPTED	5371808: Angelica archangelica L.
5371870	Bifora radians M.Bieb.	SPECIES	ACCEPTED	5371870: Bifora radians M.Bieb.
5371889	Oenanthe pimpinelloides L.	SPECIES	ACCEPTED	5371889: Oenanthe pimpinelloides L.
5372392	Vitis vinifera L.	SPECIES	ACCEPTED	5372392: Vitis vinifera L. | 7222053: Vitis vinifera subsp. vinifera
5372614	Salix eriocephala Michx.	SPECIES	ACCEPTED	5372614: Salix eriocephala Michx.
5372647	Salix pentandra L.	SPECIES	ACCEPTED	5372647: Salix pentandra L.
5372827	Salix irrorata Andersson	SPECIES	ACCEPTED	5372827: Salix irrorata Andersson
5372875	Salix myrsinifolia Salisb.	SPECIES	ACCEPTED	5372875: Salix myrsinifolia Salisb.
5373324	Lunaria annua L.	SPECIES	ACCEPTED	5373324: Lunaria annua L.
5373358	Lobularia maritima (L.) Desv.	SPECIES	ACCEPTED	5373358: Lobularia maritima (L.) Desv.
5373365	Rapistrum perenne (L.) All.	SPECIES	ACCEPTED	5373365: Rapistrum perenne (L.) All.
5373368	Rapistrum rugosum All.	SPECIES	ACCEPTED	5373368: Rapistrum rugosum All. | 5373370: Rapistrum rugosum subsp. orientale (L.) Arcang. | 5373377: Rapistrum rugosum subsp. rugosum | 5373375: Rapistrum rugosum subsp. linnaeanum Rouy & Foucaud
5374118	Isatis tinctoria L.	SPECIES	ACCEPTED	5374118: Isatis tinctoria L.
5374614	Barbarea stricta Andrz. ex Besser	SPECIES	ACCEPTED	7560578: Barbarea stricta Andrz. | 5374614: Barbarea stricta Andrz. ex Besser
5374672	Barbarea verna (Mill.) Asch.	SPECIES	ACCEPTED	5374672: Barbarea verna (Mill.) Asch.
5375012	Arabis procurrens Waldst. & Kit.	SPECIES	ACCEPTED	5375012: Arabis procurrens Waldst. & Kit.
5375547	Erucastrum gallicum O.E.Schulz	SPECIES	ACCEPTED	5375547: Erucastrum gallicum O.E.Schulz
5376139	Hornungia alpina (L.) O.Appel	SPECIES	ACCEPTED	5376139: Hornungia alpina (L.) O.Appel
5376309	Diplotaxis erucoides DC.	SPECIES	ACCEPTED	5376309: Diplotaxis erucoides DC.
5376326	Diplotaxis virgata DC.	SPECIES	ACCEPTED	5376326: Diplotaxis virgata DC.
5376565	Lepidium sativum L.	SPECIES	ACCEPTED	5376565: Lepidium sativum L.
5376648	Lepidium virginicum L.	SPECIES	ACCEPTED	5376648: Lepidium virginicum L.
5376692	Lepidium latifolium L.	SPECIES	ACCEPTED	5376692: Lepidium latifolium L.
5376816	Lepidium perfoliatum L.	SPECIES	ACCEPTED	5376816: Lepidium perfoliatum L.
5376846	Lepidium heterophyllum Benth.	SPECIES	ACCEPTED	5376846: Lepidium heterophyllum Benth.
5376925	Lepidium bonariense L.	SPECIES	ACCEPTED	5376925: Lepidium bonariense L.
5376961	Lepidium draba L.	SPECIES	ACCEPTED	3052311: Cardaria draba (L.) Desv. | 5376961: Lepidium draba L. | 3052307: Cardaria draba subsp. draba
5376994	Lepidium graminifolium L.	SPECIES	ACCEPTED	5376994: Lepidium graminifolium L.
5377060	Lepidium didymum L.	SPECIES	ACCEPTED	5377061: Coronopus didymus (L.) Sm. | 5377060: Lepidium didymum L.
5377064	Lepidium densiflorum Schrad.	SPECIES	ACCEPTED	5377064: Lepidium densiflorum Schrad. | 5377072: Lepidium neglectum Thell.
5377286	Iberis pinnata L.	SPECIES	ACCEPTED	5377286: Iberis pinnata L.
5377303	Iberis umbellata L.	SPECIES	ACCEPTED	5377303: Iberis umbellata L.
5377778	Aurinia saxatilis Desv.	SPECIES	ACCEPTED	3054014: Alyssum saxatile L. | 5377778: Aurinia saxatilis Desv.
5380041	Ricinus communis L.	SPECIES	ACCEPTED	5380041: Ricinus communis L.
5383969	Blitum virgatum L.	SPECIES	ACCEPTED	3083844: Chenopodium foliosum (Moench) Ascherson
5383971	Blitum capitatum L.	SPECIES	ACCEPTED	8232750: Chenopodium capitatum (L.) Ambrosi
5384307	Tetragonia tetragonioides (Pall.) Kuntze	SPECIES	ACCEPTED	5384307: Tetragonia tetragonioides (Pall.) Kuntze
5384334	Amaranthus viridis L.	SPECIES	ACCEPTED	5384334: Amaranthus viridis L.
5384347	Amaranthus tuberculatus (Moq. ex DC.) J.D.Sauer	SPECIES	ACCEPTED	5384347: Amaranthus tuberculatus (Moq. ex DC.) J.D.Sauer | 5384345: Amaranthus rudis J.Sauer | 5384346: Amaranthus tamariscinus Nutt.
5384361	Amaranthus bouchonii Thell.	SPECIES	ACCEPTED	5384361: Amaranthus bouchonii Thell. | 7482462: Amaranthus hybridus subsp. bouchonii (Thell.) Bolas & Vigo
5384364	Amaranthus hybridus L.	SPECIES	ACCEPTED	5384364: Amaranthus hybridus L. | 5547885: Amaranthus hybridus var. erythrostachys Moq. | 7323185: Amaranthus hybridus subsp. hybridus | 7323184: Amaranthus hybridus var. hybridus
5384373	Amaranthus graecizans L.	SPECIES	ACCEPTED	5384373: Amaranthus graecizans L.
5384383	Amaranthus thunbergii Moq.	SPECIES	ACCEPTED	5384383: Amaranthus thunbergii Moq.
5384390	Amaranthus cruentus L.	SPECIES	ACCEPTED	5384390: Amaranthus cruentus L. | 5547889: Amaranthus hybridus var. chlorostachys (Willd.) Thell. | 7695818: Amaranthus hybridus subsp. cruentus (L.) Thell.
5384393	Amaranthus palmeri S.Watson	SPECIES	ACCEPTED	5384393: Amaranthus palmeri S.Watson
5384395	Amaranthus blitoides S.Watson	SPECIES	ACCEPTED	5384395: Amaranthus blitoides S.Watson
5384396	Amaranthus deflexus L.	SPECIES	ACCEPTED	5384396: Amaranthus deflexus L.
5384401	Amaranthus spinosus L.	SPECIES	ACCEPTED	5384401: Amaranthus spinosus L.
5384458	Gypsophila paniculata L.	SPECIES	ACCEPTED	5384458: Gypsophila paniculata L.
5384459	Gypsophila pilosa Huds.	SPECIES	ACCEPTED	5384459: Gypsophila pilosa Huds.
5384466	Gypsophila elegans M.Bieb.	SPECIES	ACCEPTED	5384466: Gypsophila elegans M.Bieb.
5384741	Silene coronaria (L.) Clairv.	SPECIES	ACCEPTED	3085878: Lychnis coronaria (L.) Desr. | 7529453: Silene coronaria (L.) Clairv. ex Rchb.
5384773	Silene pendula L.	SPECIES	ACCEPTED	5384773: Silene pendula L.
5384818	Silene dichotoma Ehrh.	SPECIES	ACCEPTED	5384818: Silene dichotoma Ehrh.
5384848	Silene gallica L.	SPECIES	ACCEPTED	5384848: Silene gallica L.
5384852	Silene conoidea L.	SPECIES	ACCEPTED	5384852: Silene conoidea L.
5384931	Houttuynia cordata Thunb.	SPECIES	ACCEPTED	5384931: Houttuynia cordata Thunb.
5384932	Saururus cernuus L.	SPECIES	ACCEPTED	5384932: Saururus cernuus L.
5386938	Tragopogon porrifolius L.	SPECIES	ACCEPTED	5386938: Tragopogon porrifolius L.
5387639	Aster ageratoides Turcz.	SPECIES	ACCEPTED	5387639: Aster ageratoides Turcz.
5387817	Gaillardia ×grandiflora hort. ex Van Houtte	SPECIES	DOUBTFUL	5387817: Gaillardia ×grandiflora hort. ex Van Houtte
5388595	Jacobaea maritima (L.) Pelser & Meijden	SPECIES	ACCEPTED	3097222: Senecio cineraria DC. | 5388595: Jacobaea maritima (L.) Pelser & Meijden
5389017	Solidago gigantea Aiton	SPECIES	ACCEPTED	5389017: Solidago gigantea Aiton
5389029	Solidago canadensis L.	SPECIES	ACCEPTED	5389029: Solidago canadensis L.
5389058	Solidago altissima L.	SPECIES	ACCEPTED	5389058: Solidago altissima L.
5389173	Telekia speciosa Baumg.	SPECIES	ACCEPTED	5389173: Telekia speciosa Baumg.
5390611	Cota altissima J.Gay	SPECIES	ACCEPTED	3102730: Anthemis altissima L. | 7827319: Anthemis arvensis Pall. ex Bieb.
5390636	Cota austriaca Sch.Bip.	SPECIES	ACCEPTED	3102828: Anthemis austriaca Jacq.
5391480	Calendula officinalis L.	SPECIES	ACCEPTED	5391480: Calendula officinalis L.
5391599	Chamaemelum nobile All.	SPECIES	ACCEPTED	5391599: Chamaemelum nobile All. | 3105279: Anthemis nobilis L.
5391810	Bidens vulgata Greene	SPECIES	ACCEPTED	5391810: Bidens vulgata Greene
5391845	Bidens pilosa L.	SPECIES	ACCEPTED	5391845: Bidens pilosa L.
5392083	Bidens connata Muhl. ex Willd.	SPECIES	ACCEPTED	5392083: Bidens connata Muhl. ex Willd.
5392145	Bidens radiata Thuill.	SPECIES	ACCEPTED	5392145: Bidens radiata Thuill.
5392174	Bidens frondosa L.	SPECIES	ACCEPTED	5392174: Bidens frondosa L. | 7872129: Bidens frondosa var. frondosa | 5700912: Bidens frondosa var. anomala Porter ex Fern.
5392243	Cichorium endivia L.	SPECIES	ACCEPTED	5392243: Cichorium endivia L.
5392270	Cichorium pumilum Jacq.	SPECIES	ACCEPTED	7943507: Cichorium endivia subsp. pumilum (Jacq.) Cout.
5392271	Cichorium calvum Sch.Bip. ex Aschers.	SPECIES	ACCEPTED	5392271: Cichorium calvum Sch.Bip. ex Aschers.
5392683	Echinops exaltatus Schrad.	SPECIES	ACCEPTED	5392683: Echinops exaltatus Schrad.
5392859	Echinops bannaticus Rochel ex Schrad.	SPECIES	ACCEPTED	5392859: Echinops bannaticus Rochel ex Schrad.
5392883	Echinops sphaerocephalus L.	SPECIES	ACCEPTED	5392883: Echinops sphaerocephalus L.
5395475	Ligularia dentata (A.Gray) Hara	SPECIES	ACCEPTED	5395475: Ligularia dentata (A.Gray) Hara
5396474	Heliopsis helianthoides Sweet	SPECIES	DOUBTFUL	5396474: Heliopsis helianthoides Sweet
5396551	Tithonia rotundifolia S.F.Blake	SPECIES	ACCEPTED	5396551: Tithonia rotundifolia S.F.Blake
5397564	Vernonia fasciculata Michx.	SPECIES	ACCEPTED	5397564: Vernonia fasciculata Michx.
5399550	Rhagadiolus stellatus Gaertn.	SPECIES	ACCEPTED	5399550: Rhagadiolus stellatus Gaertn.
5401007	Leucanthemum superbum (Bergmans ex J.Ingram) D.H.Kent	SPECIES	ACCEPTED	5401007: Leucanthemum superbum (Bergmans ex J.Ingram) D.H.Kent
5401760	Ageratum houstonianum Mill.	SPECIES	ACCEPTED	5401760: Ageratum houstonianum Mill.
5402363	Dimorphotheca pluvialis Moench	SPECIES	ACCEPTED	5402363: Dimorphotheca pluvialis Moench
5403272	Crepis pulchra L.	SPECIES	ACCEPTED	5403272: Crepis pulchra L.
5403508	Crepis tectorum L.	SPECIES	ACCEPTED	5403508: Crepis tectorum L.
5403541	Crepis bursifolia L.	SPECIES	ACCEPTED	5403541: Crepis bursifolia L.
5403743	Scolymus maculatus L.	SPECIES	ACCEPTED	5403743: Scolymus maculatus L.
5406735	Sida rhombifolia L.	SPECIES	ACCEPTED	5406735: Sida rhombifolia L.
5406741	Sida spinosa L.	SPECIES	ACCEPTED	5406741: Sida spinosa L.
5406789	Alcea rosea L.	SPECIES	ACCEPTED	5406789: Alcea rosea L. | 8271405: Alcea rosea subsp. ficifolia (L.) Govaerts | 5406791: Alcea ficifolia L.
5407810	Trachelium caeruleum L.	SPECIES	ACCEPTED	5407810: Trachelium caeruleum L.
5408087	Lobelia erinus L.	SPECIES	ACCEPTED	5408087: Lobelia erinus L.
5408682	Lobelia pedunculata R.Br.	SPECIES	ACCEPTED	3160435: Pratia pedunculata (R.Br.) Benth. | 5408682: Lobelia pedunculata R.Br.
5409120	Lobelia siphilitica L.	SPECIES	ACCEPTED	5409120: Lobelia siphilitica L.
5409852	Campanula erinus L.	SPECIES	ACCEPTED	5409852: Campanula erinus L.
5410151	Campanula poscharskyana Degen	SPECIES	ACCEPTED	5410151: Campanula poscharskyana Degen
5410210	Campanula fenestrellata Feer	SPECIES	ACCEPTED	5410210: Campanula fenestrellata Feer
5410411	Campanula portenschlagiana Roem. & Schult.	SPECIES	ACCEPTED	5410411: Campanula portenschlagiana Roem. & Schult.
5410480	Campanula rhomboidalis L.	SPECIES	ACCEPTED	5410480: Campanula rhomboidalis L.
5410826	Campanula carpatica Jacq.	SPECIES	ACCEPTED	5410826: Campanula carpatica Jacq.
5411392	Campanula lactiflora M.Bieb.	SPECIES	ACCEPTED	5411392: Campanula lactiflora M.Bieb.
5411408	Campanula latifolia L.	SPECIES	ACCEPTED	5411408: Campanula latifolia L.
5411453	Campanula medium L.	SPECIES	ACCEPTED	5411453: Campanula medium L.
5414239	Ilex crenata Thunb.	SPECIES	ACCEPTED	5414239: Ilex crenata Thunb.
5414551	Vincetoxicum nigrum Moench	SPECIES	ACCEPTED	5414551: Vincetoxicum nigrum Moench
5414932	Chelone obliqua L.	SPECIES	ACCEPTED	5414932: Chelone obliqua L.
5414959	Collinsia heterophylla Graham	SPECIES	ACCEPTED	5414959: Collinsia heterophylla Graham
5415012	Linaria purpurea Mill.	SPECIES	ACCEPTED	5415012: Linaria purpurea Mill.
5415016	Linaria maroccana Hook.f.	SPECIES	ACCEPTED	5415016: Linaria maroccana Hook.f.
5415039	Syringa vulgaris L.	SPECIES	ACCEPTED	3172300: Ligustrum vulgare L. | 5415039: Syringa vulgaris L.
5415053	Forsythia viridissima Lindl.	SPECIES	ACCEPTED	5415053: Forsythia viridissima Lindl.
5415054	Forsythia intermedia Zabel	SPECIES	ACCEPTED	5415054: Forsythia intermedia Zabel
5415056	Forsythia suspensa Vahl	SPECIES	ACCEPTED	5415056: Forsythia suspensa Vahl
5415453	Acanthus spinosus L.	SPECIES	ACCEPTED	5415453: Acanthus spinosus L.
5415455	Acanthus mollis L.	SPECIES	ACCEPTED	5415455: Acanthus mollis L.
5420991	Ludwigia peploides (Kunth) P.H.Raven	SPECIES	ACCEPTED	5420991: Ludwigia peploides (Kunth) P.H.Raven
5421039	Ludwigia grandiflora (Michx.) Greuter & Burdet	SPECIES	ACCEPTED	5421039: Ludwigia grandiflora (Michx.) Greuter & Burdet
5421116	Tribulus terrestris L.	SPECIES	ACCEPTED	5421116: Tribulus terrestris L.
5421180	Koelreuteria paniculata Laxm.	SPECIES	ACCEPTED	5421180: Koelreuteria paniculata Laxm.
5421385	Sarracenia rubra Walter	SPECIES	ACCEPTED	5421385: Sarracenia rubra Walter
5528747	Paronychia argentea Lam.	SPECIES	ACCEPTED	5528747: Paronychia argentea Lam.
5530829	Corydalis cheilanthifolia Hemsl.	SPECIES	ACCEPTED	5530829: Corydalis cheilanthifolia Hemsl.
5530881	Corydalis cava Schweigg. & Kort.	SPECIES	ACCEPTED	5530881: Corydalis cava Schweigg. & Kort.
5538108	Imperatoria ostruthium L.	SPECIES	ACCEPTED	3034230: Peucedanum ostruthium (L.) Koch
5538946	Pimpinella peregrina L.	SPECIES	ACCEPTED	5538946: Pimpinella peregrina L.
5548401	Amaranthus standleyanus Parodi ex Covas	SPECIES	ACCEPTED	5548401: Amaranthus standleyanus Parodi ex Covas
5551241	Iberis sempervirens L.	SPECIES	ACCEPTED	5551241: Iberis sempervirens L.
5559837	Cymbalaria pallida Wettst.	SPECIES	ACCEPTED	5559837: Cymbalaria pallida Wettst.
5567694	Bergenia crassifolia Fritsch	SPECIES	ACCEPTED	5567698: Bergenia cordifolia (Haw.) Sternb.
5567951	Beta macrocarpa Guss.	SPECIES	ACCEPTED	5567951: Beta macrocarpa Guss.
5568188	Bassia laniflora (S.G.Gmel.) A.J.Scott	SPECIES	ACCEPTED	5568188: Bassia laniflora (S.G.Gmel.) A.J.Scott
5568322	Dysphania schraderiana (Schult.) Mosyakin & Clemants	SPECIES	ACCEPTED	3083909: Chenopodium schraderianum Roem. ex Schult.
5568339	Dysphania pumilio (R.Br.) Mosyakin & Clemants	SPECIES	ACCEPTED	3083831: Chenopodium pumilio R.Br.
5568361	Dysphania multifida (L.) Mosyakin & Clemants	SPECIES	ACCEPTED	3083880: Chenopodium multifidum L.
5568424	Dysphania carinata (R.Br.) Mosyakin & Clemants	SPECIES	ACCEPTED	3083833: Chenopodium carinatum R.Br.
5568428	Dysphania botrys (L.) Mosyakin & Clemants	SPECIES	ACCEPTED	3083858: Chenopodium botrys L.
5568446	Dysphania ambrosioides (L.) Mosyakin & Clemants	SPECIES	ACCEPTED	3083836: Chenopodium ambrosioides L.
5568899	Blitum nuttallianum Schult.	SPECIES	ACCEPTED	5383905: Monolepis nuttalliana (Roemer & Schult.) Greene
5582033	Salix udensis Trautv.	SPECIES	ACCEPTED	5582602: Salix sachalinensis F.Schmidt | 5582033: Salix udensis Trautv.
5584240	Silene schafta Gmel. ex Hohen.	SPECIES	ACCEPTED	5584240: Silene schafta Gmel. ex Hohen.
5584611	Silene chalcedonica E.H.L.Krause	SPECIES	ACCEPTED	3085889: Lychnis chalcedonica L. | 5584611: Silene chalcedonica E.H.L.Krause
5585975	Silene muscipula L.	SPECIES	ACCEPTED	5585975: Silene muscipula L.
5598598	Lonicera acuminata Wall.	SPECIES	ACCEPTED	5598598: Lonicera acuminata Wall.
5598915	Lonicera pileata Oliv.	SPECIES	ACCEPTED	5599249: Lonicera nitida E.H.Wilson | 5598915: Lonicera pileata Oliv. | 7691172: Lonicera ligustrina var. yunnanensis Franch.
5602664	Canna generalis L.H.Bailey	SPECIES	ACCEPTED	5602664: Canna generalis L.H.Bailey
5607452	Thymus citriodorus (Pers.) Schreb.	SPECIES	ACCEPTED	5607452: Thymus citriodorus (Pers.) Schreb.
5617467	Alcea rugosa Alef.	SPECIES	ACCEPTED	5617467: Alcea rugosa Alef.
5640518	Primula florindae Kingdon-Ward	SPECIES	ACCEPTED	5640518: Primula florindae Kingdon-Ward
5646136	Elatine alsinastrum L.	SPECIES	ACCEPTED	5646136: Elatine alsinastrum L.
5660450	Pulmonaria rubra Schott	SPECIES	ACCEPTED	5660450: Pulmonaria rubra Schott
5667614	Glandularia aristigera (S.Moore) Tronc.	SPECIES	ACCEPTED	5667614: Glandularia aristigera (S.Moore) Tronc.
5670646	Urtica pilulifera L.	SPECIES	ACCEPTED	5670646: Urtica pilulifera L.
5671747	Cenchrus alopecuroides Thunb.	SPECIES	ACCEPTED	2706156: Pennisetum alopecuroides (L.) Spreng.
5676646	Digitaria aequiglumis (Hack. & Arechav.) Parodi	SPECIES	ACCEPTED	5676646: Digitaria aequiglumis (Hack. & Arechav.) Parodi
5676903	Apera intermedia Hack.	SPECIES	ACCEPTED	5676903: Apera intermedia Hack.
5678495	Chloris pycnothrix Trin.	SPECIES	ACCEPTED	5678495: Chloris pycnothrix Trin.
5679007	Vulpia ligustica Link	SPECIES	ACCEPTED	4121365: Festuca ligustica (All.) Bertol.
5679032	Vulpia geniculata Link	SPECIES	ACCEPTED	5679032: Vulpia geniculata Link
5682465	Erica carnea L.	SPECIES	ACCEPTED	7973745: Erica herbacea L.
5686494	Decaisnea insignis Hook.f. & Thomson	SPECIES	ACCEPTED	5686494: Decaisnea insignis Hook.f. & Thomson
5690287	Sedum cepaea L.	SPECIES	ACCEPTED	5690287: Sedum cepaea L.
5701337	Dahlia cultorum Thorsrud & Reisaeter	SPECIES	ACCEPTED	5701337: Dahlia cultorum Thorsrud & Reisaeter
5709400	Tragopogon mirabilis Rouy	SPECIES	ACCEPTED	5709400: Tragopogon mirabilis Rouy
5740285	Gyrodactylus proterorhini Ergens, 1967	SPECIES	ACCEPTED	5740285: Gyrodactylus proterorhini Ergens, 1967
5777912	Lithoglyphus naticoides (C.Pfeiffer, 1828)	SPECIES	ACCEPTED	5777912: Lithoglyphus naticoides (C.Pfeiffer, 1828)
5779455	Arion lusitanicus J.Mabille, 1868	SPECIES	ACCEPTED	5779455: Arion lusitanicus J.Mabille, 1868
5786666	Hydrochoerus hydrochaeris (Linnaeus, 1766)	SPECIES	ACCEPTED	2437610: Hydrochaeris hydrochaeris (Linnaeus, 1766)
5828216	Cenchrus flaccidus (Griseb.) Morrone	SPECIES	ACCEPTED	2706137: Pennisetum flaccidum Griseb.
5851603	Leuciscus aspius (Linnaeus, 1758)	SPECIES	ACCEPTED	2360181: Aspius aspius (Linnaeus, 1758)
5864277	Gammarus roeselii Gervais, 1835	SPECIES	ACCEPTED	5864277: Gammarus roeselii Gervais, 1835
5879783	Thaumatotibia leucotreta (Meyrick, 1913)	SPECIES	ACCEPTED	5879783: Thaumatotibia leucotreta (Meyrick, 1913)
5892120	Girardia tigrina (Girard, 1850)	SPECIES	ACCEPTED	2502879: Dugesia tigrina (Girard, 1850) | 5892120: Girardia tigrina (Girard, 1850)
5930559	Ilex ×altaclerensis (Loud.) Dallim.	SPECIES	ACCEPTED	5930559: Ilex ×altaclerensis (Loud.) Dallim.
6026665	Torilis africana Spreng.	SPECIES	ACCEPTED	4271348: Torilis arvensis subsp. purpurea (Ten.) Hayek | 6026665: Torilis africana Spreng.
6027089	Smyrnium perfoliatum L.	SPECIES	ACCEPTED	6027089: Smyrnium perfoliatum L.
6027382	Daucus aureus Desf.	SPECIES	ACCEPTED	6027382: Daucus aureus Desf.
6063730	Senecio vernalis Waldst. & Kit.	SPECIES	ACCEPTED	6063730: Senecio vernalis Waldst. & Kit.
6096602	Lophocolea semiteres (Lehm.) Mitt.	SPECIES	ACCEPTED	6096602: Lophocolea semiteres (Lehm.) Mitt.
6109534	Amaranthus retroflexus L.	SPECIES	ACCEPTED	6109534: Amaranthus retroflexus L.
6109611	Amaranthus caudatus L.	SPECIES	ACCEPTED	6109611: Amaranthus caudatus L.
6109637	Cynodon dactylon (L.) Pers.	SPECIES	ACCEPTED	6109637: Cynodon dactylon (L.) Pers.
6109699	Phoenix dactylifera L.	SPECIES	ACCEPTED	6109699: Phoenix dactylifera L.
6159273	Lacerta viridis (Laurenti, 1768)	SPECIES	ACCEPTED	7190778: Lacerta viridis viridis | 6159273: Lacerta viridis (Laurenti, 1768)
6363496	Dianthus superbus L.	SPECIES	ACCEPTED	6363496: Dianthus superbus L.
6369819	Sambucus canadensis L.	SPECIES	ACCEPTED	6369819: Sambucus canadensis L.
6374953	Helleborus orientalis Lam.	SPECIES	ACCEPTED	6374953: Helleborus orientalis Lam.
6376216	Clematis montana Buch.-Ham. ex DC.	SPECIES	ACCEPTED	6376216: Clematis montana Buch.-Ham. ex DC.
6391417	Rumex thyrsiflorus Fingerh.	SPECIES	ACCEPTED	6391417: Rumex thyrsiflorus Fingerh.
6409706	Salvia verbenaca L.	SPECIES	ACCEPTED	6409706: Salvia verbenaca L.
6427797	Oenothera canovirens Steele	SPECIES	ACCEPTED	6427797: Oenothera canovirens Steele
6443709	Tragopogon dubius Scop.	SPECIES	ACCEPTED	6443709: Tragopogon dubius Scop. | 5693314: Tragopogon dubius subsp. major (Jacq.) Vollmann
6447806	Axyris amaranthoides L.	SPECIES	ACCEPTED	6447806: Axyris amaranthoides L.
6931186	Nicoletia phytophila Gervais, 1844	SPECIES	ACCEPTED	6931186: Nicoletia phytophila Gervais, 1844
7102937	Euonymus japonicus Thunb.	SPECIES	ACCEPTED	7102937: Euonymus japonicus Thunb.
7116158	Sphaeralcea bonariensis Griseb.	SPECIES	ACCEPTED	7116158: Sphaeralcea bonariensis Griseb.
7127354	Cyclamen coum Mill.	SPECIES	ACCEPTED	7127354: Cyclamen coum Mill.
7127810	Cyclamen hederifolium Aiton	SPECIES	ACCEPTED	7127810: Cyclamen hederifolium Aiton
7135755	Rhododendron luteum Sweet	SPECIES	ACCEPTED	7135755: Rhododendron luteum Sweet
7150619	Gomphocarpus fruticosus (L.) Ait.	SPECIES	ACCEPTED	7150619: Gomphocarpus fruticosus (L.) Ait.
7156971	Oxalis triangularis A.St.-Hil.	SPECIES	ACCEPTED	7156971: Oxalis triangularis A.St.-Hil.
7157952	Dryopteris erythrosora (Eat.) Kuntze	SPECIES	ACCEPTED	7157952: Dryopteris erythrosora (Eat.) Kuntze
7158449	Polystichum polyblepharum C.Presl	SPECIES	ACCEPTED	7158449: Polystichum polyblepharum C.Presl
7161168	Lopezia racemosa Cav.	SPECIES	ACCEPTED	3664517: Lopezia coronata Andr.
7172720	Sedum dasyphyllum L.	SPECIES	ACCEPTED	7172720: Sedum dasyphyllum L.
7262908	Acer cappadocicum Gleditsch	SPECIES	ACCEPTED	7262908: Acer cappadocicum Gleditsch
7262958	Acer monspessulanum L.	SPECIES	ACCEPTED	7262958: Acer monspessulanum L.
7263145	Acer rufinerve Siebold & Zucc.	SPECIES	ACCEPTED	7263145: Acer rufinerve Siebold & Zucc.
7267309	Silene baccifera Roth	SPECIES	ACCEPTED	7268155: Cucubalus baccifer L.
7277286	Thalictrum speciosissimum L.	SPECIES	ACCEPTED	7277286: Thalictrum speciosissimum L.
7278926	Malope malacoides L.	SPECIES	ACCEPTED	7278926: Malope malacoides L.
7291264	Bistorta amplexicaulis (D.Don) Greene	SPECIES	ACCEPTED	4036951: Persicaria amplexicaulis (D.Don) L.P.Ronse Decraene
7294681	Pulmonaria longifolia Bast. ex Boreau	SPECIES	ACCEPTED	7294681: Pulmonaria longifolia Bast. ex Boreau
7294771	Heliotropium suaveolens M.Bieb.	SPECIES	ACCEPTED	7294771: Heliotropium suaveolens M.Bieb.
7298858	Valerianella coronata (L.) DC.	SPECIES	ACCEPTED	7298858: Valerianella coronata (L.) DC.
7303104	Plantago afra L.	SPECIES	ACCEPTED	7303104: Plantago afra L.
7303117	Plantago sempervirens Crantz	SPECIES	ACCEPTED	7303117: Plantago sempervirens Crantz
7307327	Agastache rugosa Kuntze	SPECIES	ACCEPTED	7307327: Agastache rugosa Kuntze
7307492	Leonurus quinquelobatus Gilib.	SPECIES	ACCEPTED	7307492: Leonurus quinquelobatus Gilib.
7308640	Caryopteris incana Miq.	SPECIES	ACCEPTED	7308640: Caryopteris incana Miq.
7309012	Callicarpa bodinieri H.Lév.	SPECIES	ACCEPTED	7309012: Callicarpa bodinieri H.Lév.
